Product,Plant,ORDER_KEY,SOLD_TO_PARTY
product_479974,plant_581,order_269648,customer_487
product_816969,plant_316,order_468165,customer_2395
product_1027384,,order_386939,customer_1150
product_1845866,,order_269956,customer_147
product_1175381,plant_423,order_324423,customer_1009
product_1202384,plant_316,order_440980,customer_1583
product_1225396,plant_526,order_367770,customer_519
product_53477,plant_5,order_93941,customer_307
product_951070,plant_537,order_196144,customer_2735
product_1023371,plant_660,order_413121,customer_2034
product_109065,plant_151,order_25306,customer_106
product_935032,plant_576,order_282193,customer_518
product_1243463,plant_22,order_256720,customer_653
product_298269,plant_316,order_119415,customer_4480
product_1025271,plant_419,order_497900,customer_166
product_829413,plant_326,order_112674,customer_4539
product_1929968,plant_316,order_326019,customer_2395
product_746510,plant_488,order_361021,customer_5235
product_1687650,plant_419,order_12875,customer_4190
product_27350,plant_216,order_182624,customer_3303
product_1165181,,order_439204,customer_710
product_1351975,plant_22,order_254413,customer_7000
product_1041965,plant_660,order_516895,customer_1828
product_956457,plant_383,order_56319,customer_3450
product_1818579,plant_414,order_314041,customer_6671
product_1150192,plant_15,order_169140,customer_87294
product_1548790,plant_316,order_546659,customer_9234
product_1084915,plant_245,order_453873,customer_19829
product_652602,plant_577,order_154829,customer_1343
product_1224650,plant_316,order_408190,customer_13146
product_1731896,plant_633,order_134779,customer_30251
product_998135,plant_72,order_346391,customer_5954
product_1468653,plant_316,order_478217,customer_1409
product_1019036,plant_273,order_166747,customer_405
product_1651880,plant_35,order_184869,customer_120
product_221972,plant_36,order_46529,customer_4555
product_1129838,plant_601,order_137536,customer_9121
product_1357715,plant_316,order_17917,customer_25648
product_1863549,plant_131,order_73789,customer_24777
product_62034,plant_632,order_353434,customer_1036
product_1628721,,order_292765,customer_24702
product_959228,plant_316,order_146470,customer_348
product_1074103,plant_547,order_420022,customer_11478
product_1428676,plant_432,order_5901,customer_386
product_1917543,plant_383,order_512342,customer_86139
product_339227,,order_422603,customer_53702
product_1732016,plant_601,order_478745,customer_2236
product_289655,plant_316,order_201471,customer_1555
product_1077914,plant_216,order_96658,customer_12954
product_769894,plant_644,order_507767,customer_6575
product_564588,plant_168,order_244019,customer_4033
product_1027343,plant_471,order_76883,customer_23844
product_1813498,plant_383,order_275685,customer_614
product_991520,,order_16328,customer_642
product_773907,plant_601,order_21049,customer_650
product_1244630,plant_316,order_351712,customer_3101
product_1350086,plant_488,order_119258,customer_1795
product_97693,plant_316,order_436098,customer_3795
product_1648452,plant_576,order_405432,customer_18618
product_1602735,plant_645,order_432611,customer_916
product_1024709,plant_22,order_340332,customer_1022
product_1403125,plant_131,order_524350,customer_1471
product_1934051,plant_650,order_528132,customer_52
product_619241,plant_503,order_249976,customer_1786
product_202634,,order_257952,customer_2031
product_1020659,plant_267,order_5009,customer_34
product_1090504,plant_575,order_337565,customer_1116
product_1488917,plant_316,order_391148,customer_5451
product_116869,,order_36651,customer_39
product_1668025,plant_151,order_160639,customer_30561
product_1355774,plant_316,order_392959,customer_1876
product_587790,plant_601,order_68252,customer_3373
product_131306,plant_146,order_280549,customer_282
product_1141169,plant_355,order_183256,customer_922
product_1282776,,order_69288,customer_2031
product_1734752,plant_72,order_114667,customer_303641
product_1233623,,order_531331,customer_3855
product_1959678,plant_648,order_465285,customer_3047
product_1637382,plant_223,order_463393,customer_2347
product_1844499,plant_158,order_307895,customer_341
product_1189109,,order_290731,customer_71
product_236862,,order_200421,customer_2190
product_537886,plant_537,order_517636,customer_6264
product_611738,,order_297943,customer_71
product_739072,plant_316,order_275675,customer_42749
product_767471,plant_539,order_257091,customer_180137
product_1431693,plant_57,order_210378,customer_27235
product_1662752,plant_135,order_506636,customer_15799
product_1734752,plant_151,order_188400,customer_1814
product_1209207,plant_569,order_500815,customer_118
product_432519,plant_316,order_357964,customer_501
product_963951,plant_316,order_385178,customer_1308
product_187776,plant_316,order_153952,customer_5660
product_1235623,plant_644,order_290653,customer_24501
product_778918,,order_167483,customer_748
product_32964,plant_383,order_513643,customer_17511
product_1672283,plant_569,order_361610,customer_865
product_1106475,plant_139,order_182135,customer_1543
product_1710026,plant_506,order_209972,customer_4896
product_1721850,plant_273,order_179552,customer_405
product_754584,plant_203,order_184575,customer_2753
product_367453,plant_316,order_373378,customer_100
product_2000515,plant_644,order_334053,customer_511
product_1295165,plant_267,order_191365,customer_321
product_1943973,plant_355,order_383261,customer_373
product_509983,plant_345,order_446133,customer_6716
product_1441146,plant_312,order_459478,customer_910
product_905267,plant_432,order_368199,customer_1897
product_1204943,plant_222,order_117381,customer_883
product_262127,plant_316,order_266501,customer_264
product_930382,plant_440,order_223285,customer_27434
product_296867,plant_151,order_464606,customer_150
product_1618304,,order_3718,customer_3378
product_856792,plant_440,order_162683,customer_143
product_546697,plant_223,order_279890,customer_117312
product_154795,plant_245,order_11261,customer_3718
product_419518,plant_316,order_410904,customer_374
product_767681,plant_316,order_14038,customer_36822
product_1872723,,order_71074,customer_12586
product_582077,plant_203,order_312492,customer_45354
product_304610,plant_423,order_399577,customer_131
product_479644,plant_316,order_213426,customer_15934
product_1379996,plant_316,order_261723,customer_1477
product_1625720,plant_136,order_119917,customer_831
product_1155440,plant_557,order_22724,customer_79
product_1600904,plant_273,order_311692,customer_613
product_542514,plant_72,order_90067,customer_588
product_1734752,plant_151,order_292608,customer_513
product_531390,plant_601,order_351966,customer_607
product_1222793,plant_316,order_278454,customer_9965
product_805506,plant_488,order_223448,customer_26
product_1149084,plant_267,order_108105,customer_21523
product_1371858,plant_440,order_245305,customer_4772
product_388017,plant_315,order_193991,customer_238
product_177540,plant_22,order_425233,customer_37
product_554813,plant_432,order_503314,customer_47
product_984187,,order_422187,customer_50
product_214828,plant_601,order_24870,customer_211
product_868856,plant_48,order_162420,customer_3593
product_707585,plant_383,order_510098,customer_116845
product_1516698,plant_601,order_53806,customer_77
product_777474,plant_504,order_314694,customer_135967
product_1535602,plant_316,order_154854,customer_384
product_1645562,plant_70,order_418091,customer_3734
product_885328,plant_151,order_285821,customer_93
product_1687118,plant_151,order_166701,customer_5346
product_493134,plant_267,order_98370,customer_2606
product_1450169,plant_667,order_249353,customer_11
product_1531888,,order_229580,customer_8885
product_120105,plant_22,order_477439,customer_6750
product_167637,plant_273,order_34496,customer_696
product_246101,plant_316,order_194285,customer_1222
product_1572812,plant_660,order_500360,customer_375
product_1524604,,order_275444,customer_8310
product_1113548,plant_575,order_288955,customer_877
product_587678,,order_222495,customer_5809
product_396643,plant_601,order_195781,customer_2265
product_1573072,plant_607,order_336308,customer_6510
product_204225,plant_356,order_360891,customer_7423
product_1549113,plant_576,order_11628,customer_16270
product_348257,plant_440,order_96216,customer_27406
product_1670476,plant_312,order_507849,customer_132
product_1060202,plant_601,order_548886,customer_681
product_464498,plant_70,order_198258,customer_6360
product_1698290,plant_267,order_320749,customer_7689
product_1656135,plant_316,order_27756,customer_265497
product_903560,,order_231078,customer_1559
product_1086067,plant_22,order_448011,customer_1395
product_258405,plant_146,order_455123,customer_1302
product_615986,plant_64,order_286010,customer_997
product_1984173,plant_146,order_170050,customer_1363
product_749978,plant_136,order_422415,customer_306
product_247576,plant_146,order_271324,customer_511
product_143369,plant_504,order_258989,customer_7036
product_1320462,plant_316,order_144636,customer_91373
product_2460,plant_316,order_408329,customer_3757
product_80017,plant_48,order_479585,customer_4295
product_1688484,plant_601,order_272738,customer_844
product_1194313,plant_316,order_374065,customer_725
product_1640507,plant_601,order_533034,customer_155
product_1381979,plant_273,order_221216,customer_5165
product_1072450,plant_547,order_295585,customer_842
product_480882,plant_136,order_166665,customer_11614
product_1371909,plant_136,order_84257,customer_6003
product_258527,plant_209,order_183539,customer_578
product_2023205,plant_146,order_451168,customer_7590
product_1550650,plant_601,order_347061,customer_2420
product_1086067,plant_488,order_28867,customer_5235
product_2019382,plant_488,order_303545,customer_673
product_1570921,plant_146,order_70207,customer_116382
product_1315910,plant_316,order_76586,customer_358
product_1023563,plant_135,order_169760,customer_859
product_817152,,order_372263,customer_3969
product_1982308,plant_345,order_360414,customer_14750
product_206682,plant_645,order_242309,customer_4186
product_409003,plant_151,order_316440,customer_61911
product_241840,plant_576,order_408722,customer_6116
product_977676,plant_151,order_39250,customer_493
product_1582681,,order_362529,customer_2958
product_1628601,plant_650,order_123702,customer_154146
product_1256507,plant_273,order_137892,customer_2127
product_576572,plant_660,order_157361,customer_26659
product_773907,plant_601,order_467073,customer_157691
product_1630660,plant_168,order_84090,customer_1
product_1255244,plant_645,order_179109,customer_3152
product_663281,,order_271582,customer_8424
product_439936,plant_601,order_179467,customer_2224
product_1745621,plant_644,order_148760,customer_17883
product_207853,plant_146,order_531043,customer_590
product_152796,,order_199196,customer_24664
product_1744690,plant_245,order_235649,customer_12826
